id,subject,topic_candidates,pdf,page_start,page_end,status
114-2-0602-17,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0602-18,放射線器材學（包括磁振學與超音波學）,光子與物質交互作用;輻射量與劑量學,sources/114_2/0602_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0602-19,放射線器材學（包括磁振學與超音波學）,底片與影像接受器;神經系統,sources/114_2/0602_Q.pdf,5,6,keyword_candidates_require_tutor_review
114-2-0602-20,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;底片與影像接受器,sources/114_2/0602_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0602-21,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0602-22,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;影像品質與數位影像;底片與影像接受器;神經系統,sources/114_2/0602_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0602-23,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像,sources/114_2/0602_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0602-24,放射線器材學（包括磁振學與超音波學）,對比劑與特殊攝影,sources/114_2/0602_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0602-25,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;超音波原理與技術;影像品質與數位影像,sources/114_2/0602_Q.pdf,6,7,keyword_candidates_require_tutor_review
114-2-0602-26,放射線器材學（包括磁振學與超音波學）,超音波原理與技術;影像品質與數位影像,sources/114_2/0602_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0602-27,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/114_2/0602_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0602-28,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/114_2/0602_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0602-29,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/114_2/0602_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0602-30,放射線器材學（包括磁振學與超音波學）,超音波原理與技術,sources/114_2/0602_Q.pdf,7,8,keyword_candidates_require_tutor_review
114-2-0602-31,放射線器材學（包括磁振學與超音波學）,光子與物質交互作用;超音波原理與技術,sources/114_2/0602_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0602-32,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0602-33,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;MRI原理與技術,sources/114_2/0602_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0602-34,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0602-35,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0602-36,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;影像品質與數位影像,sources/114_2/0602_Q.pdf,8,9,keyword_candidates_require_tutor_review
114-2-0602-37,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像,sources/114_2/0602_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0602-38,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0602-39,放射線器材學（包括磁振學與超音波學）,心血管系統,sources/114_2/0602_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0602-40,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0602-41,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0602-42,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,9,10,keyword_candidates_require_tutor_review
114-2-0602-43,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;影像品質與數位影像,sources/114_2/0602_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0602-44,放射線器材學（包括磁振學與超音波學）,MRI原理與技術,sources/114_2/0602_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0602-45,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,10,11,keyword_candidates_require_tutor_review
114-2-0602-46,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;MRI原理與技術,sources/114_2/0602_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0602-47,放射線器材學（包括磁振學與超音波學）,MRI原理與技術;神經系統,sources/114_2/0602_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0602-48,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;輻射防護與法規;放療設備與品保,sources/114_2/0602_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0602-49,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;輻射防護與法規,sources/114_2/0602_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0602-50,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量,sources/114_2/0602_Q.pdf,11,12,keyword_candidates_require_tutor_review
114-2-0602-51,放射線器材學（包括磁振學與超音波學）,核衰變與核種平衡;光子與物質交互作用;衰減與屏蔽,sources/114_2/0602_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0602-52,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量,sources/114_2/0602_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0602-53,放射線器材學（包括磁振學與超音波學）,放射治療計畫與劑量,sources/114_2/0602_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0602-54,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;泌尿與生殖系統,sources/114_2/0602_Q.pdf,12,13,keyword_candidates_require_tutor_review
114-2-0602-55,放射線器材學（包括磁振學與超音波學）,底片與影像接受器;癌症與臨床放療;泌尿與生殖系統,sources/114_2/0602_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0602-56,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;輻射量與劑量學;放療設備與品保,sources/114_2/0602_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0602-57,放射線器材學（包括磁振學與超音波學）,半衰期與活度,sources/114_2/0602_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0602-58,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;放射治療計畫與劑量;放療設備與品保,sources/114_2/0602_Q.pdf,13,14,keyword_candidates_require_tutor_review
114-2-0602-59,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0602-60,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;CT原理與技術;影像品質與數位影像;放療設備與品保;神經系統,sources/114_2/0602_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0602-61,放射線器材學（包括磁振學與超音波學）,CT原理與技術;神經系統,sources/114_2/0602_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0602-62,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;CT原理與技術;影像品質與數位影像;放療設備與品保;神經系統,sources/114_2/0602_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0602-63,放射線器材學（包括磁振學與超音波學）,輻射量與劑量學;放療設備與品保,sources/114_2/0602_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0602-64,放射線器材學（包括磁振學與超音波學）,輻射防護與法規;核醫SPECT與加馬攝影機;放療設備與品保,sources/114_2/0602_Q.pdf,14,15,keyword_candidates_require_tutor_review
114-2-0602-65,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計,sources/114_2/0602_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0602-66,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;MRI原理與技術;影像品質與數位影像,sources/114_2/0602_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0602-67,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像,sources/114_2/0602_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0602-68,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;影像品質與數位影像;核醫SPECT與加馬攝影機;心血管系統,sources/114_2/0602_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0602-69,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽,sources/114_2/0602_Q.pdf,15,16,keyword_candidates_require_tutor_review
114-2-0602-70,放射線器材學（包括磁振學與超音波學）,衰減與屏蔽;輻射量與劑量學;CT原理與技術;影像品質與數位影像;核醫SPECT與加馬攝影機;放射藥物與核種製備;放療設備與品保,sources/114_2/0602_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0602-71,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;核醫SPECT與加馬攝影機,sources/114_2/0602_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0602-72,放射線器材學（包括磁振學與超音波學）,CT原理與技術;影像品質與數位影像;核醫SPECT與加馬攝影機;骨骼肌肉解剖與病理,sources/114_2/0602_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0602-73,放射線器材學（包括磁振學與超音波學）,核衰變與核種平衡,sources/114_2/0602_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0602-74,放射線器材學（包括磁振學與超音波學）,偵檢器與計數統計;影像品質與數位影像;核醫PET,sources/114_2/0602_Q.pdf,16,17,keyword_candidates_require_tutor_review
114-2-0602-75,放射線器材學（包括磁振學與超音波學）,半衰期與活度;核醫PET,sources/114_2/0602_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0602-76,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0602-77,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,17,18,keyword_candidates_require_tutor_review
114-2-0602-78,放射線器材學（包括磁振學與超音波學）,,sources/114_2/0602_Q.pdf,18,18,keyword_candidates_require_tutor_review
114-2-0602-79,放射線器材學（包括磁振學與超音波學）,影像品質與數位影像;核醫SPECT與加馬攝影機,sources/114_2/0602_Q.pdf,18,18,keyword_candidates_require_tutor_review
114-2-0602-80,放射線器材學（包括磁振學與超音波學）,核衰變與核種平衡;CT原理與技術;核醫PET;神經系統,sources/114_2/0602_Q.pdf,18,18,keyword_candidates_require_tutor_review
114-2-0603-01,放射線診斷原理與技術學,底片與影像接受器;放射治療計畫與劑量;攝影擺位與投照,sources/114_2/0603_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0603-02,放射線診斷原理與技術學,輻射量與劑量學;MRI原理與技術;底片與影像接受器,sources/114_2/0603_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0603-03,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0603-04,放射線診斷原理與技術學,X光產生與能譜;MRI原理與技術,sources/114_2/0603_Q.pdf,1,2,keyword_candidates_require_tutor_review
114-2-0603-05,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0603-06,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0603-07,放射線診斷原理與技術學,消化系統,sources/114_2/0603_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0603-08,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0603-09,放射線診斷原理與技術學,影像品質與數位影像;底片與影像接受器,sources/114_2/0603_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0603-10,放射線診斷原理與技術學,攝影擺位與投照;骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,2,3,keyword_candidates_require_tutor_review
114-2-0603-11,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0603-12,放射線診斷原理與技術學,輻射量與劑量學;MRI原理與技術;超音波原理與技術;骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0603-13,放射線診斷原理與技術學,消化系統,sources/114_2/0603_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0603-14,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0603-15,放射線診斷原理與技術學,MRI原理與技術;對比劑與特殊攝影;消化系統,sources/114_2/0603_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0603-16,放射線診斷原理與技術學,對比劑與特殊攝影,sources/114_2/0603_Q.pdf,3,4,keyword_candidates_require_tutor_review
114-2-0603-17,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0603-18,放射線診斷原理與技術學,對比劑與特殊攝影;神經系統;血液免疫與一般病理,sources/114_2/0603_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0603-19,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0603-20,放射線診斷原理與技術學,消化系統,sources/114_2/0603_Q.pdf,4,5,keyword_candidates_require_tutor_review
114-2-0603-21,放射線診斷原理與技術學,底片與影像接受器;泌尿與生殖系統,sources/114_2/0603_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0603-22,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0603-23,放射線診斷原理與技術學,輻射量與劑量學;骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0603-24,放射線診斷原理與技術學,骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0603-25,放射線診斷原理與技術學,CT原理與技術;放射藥物與核種製備,sources/114_2/0603_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0603-26,放射線診斷原理與技術學,癌症與臨床放療;血液免疫與一般病理,sources/114_2/0603_Q.pdf,5,6,keyword_candidates_require_tutor_review
114-2-0603-27,放射線診斷原理與技術學,CT原理與技術;放射藥物與核種製備,sources/114_2/0603_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0603-28,放射線診斷原理與技術學,CT原理與技術,sources/114_2/0603_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0603-29,放射線診斷原理與技術學,偵檢器與計數統計,sources/114_2/0603_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0603-30,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0603-31,放射線診斷原理與技術學,CT原理與技術,sources/114_2/0603_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0603-32,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像;神經系統,sources/114_2/0603_Q.pdf,6,7,keyword_candidates_require_tutor_review
114-2-0603-33,放射線診斷原理與技術學,CT原理與技術;神經系統;呼吸系統;消化系統,sources/114_2/0603_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0603-34,放射線診斷原理與技術學,衰減與屏蔽;輻射量與劑量學;CT原理與技術,sources/114_2/0603_Q.pdf,7,8,keyword_candidates_require_tutor_review
114-2-0603-35,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像;神經系統,sources/114_2/0603_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0603-36,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0603-37,放射線診斷原理與技術學,骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0603-38,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像,sources/114_2/0603_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0603-39,放射線診斷原理與技術學,衰減與屏蔽;CT原理與技術;放射治療計畫與劑量;神經系統,sources/114_2/0603_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0603-40,放射線診斷原理與技術學,衰減與屏蔽;放療設備與品保,sources/114_2/0603_Q.pdf,8,9,keyword_candidates_require_tutor_review
114-2-0603-41,放射線診斷原理與技術學,CT原理與技術;影像品質與數位影像;神經系統,sources/114_2/0603_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0603-42,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0603-43,放射線診斷原理與技術學,底片與影像接受器;對比劑與特殊攝影,sources/114_2/0603_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0603-44,放射線診斷原理與技術學,影像品質與數位影像;骨骼肌肉解剖與病理,sources/114_2/0603_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0603-45,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0603-46,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,9,10,keyword_candidates_require_tutor_review
114-2-0603-47,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0603-48,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0603-49,放射線診斷原理與技術學,MRI原理與技術;神經系統,sources/114_2/0603_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0603-50,放射線診斷原理與技術學,神經系統,sources/114_2/0603_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0603-51,放射線診斷原理與技術學,MRI原理與技術;影像品質與數位影像;神經系統,sources/114_2/0603_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0603-52,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,10,11,keyword_candidates_require_tutor_review
114-2-0603-53,放射線診斷原理與技術學,衰減與屏蔽,sources/114_2/0603_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0603-54,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0603-55,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0603-56,放射線診斷原理與技術學,CT原理與技術;MRI原理與技術;影像品質與數位影像,sources/114_2/0603_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0603-57,放射線診斷原理與技術學,MRI原理與技術;神經系統,sources/114_2/0603_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0603-58,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,11,12,keyword_candidates_require_tutor_review
114-2-0603-59,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0603-60,放射線診斷原理與技術學,MRI原理與技術,sources/114_2/0603_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0603-61,放射線診斷原理與技術學,MRI原理與技術;超音波原理與技術;骨骼肌肉解剖與病理;消化系統,sources/114_2/0603_Q.pdf,12,13,keyword_candidates_require_tutor_review
114-2-0603-62,放射線診斷原理與技術學,超音波原理與技術;消化系統,sources/114_2/0603_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0603-63,放射線診斷原理與技術學,MRI原理與技術;超音波原理與技術;消化系統,sources/114_2/0603_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0603-64,放射線診斷原理與技術學,超音波原理與技術;泌尿與生殖系統,sources/114_2/0603_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0603-65,放射線診斷原理與技術學,超音波原理與技術;消化系統,sources/114_2/0603_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0603-66,放射線診斷原理與技術學,超音波原理與技術;骨骼肌肉解剖與病理;心血管系統,sources/114_2/0603_Q.pdf,14,15,keyword_candidates_require_tutor_review
114-2-0603-67,放射線診斷原理與技術學,超音波原理與技術;消化系統,sources/114_2/0603_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0603-68,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0603-69,放射線診斷原理與技術學,超音波原理與技術,sources/114_2/0603_Q.pdf,15,16,keyword_candidates_require_tutor_review
114-2-0603-70,放射線診斷原理與技術學,超音波原理與技術;消化系統,sources/114_2/0603_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0603-71,放射線診斷原理與技術學,超音波原理與技術,sources/114_2/0603_Q.pdf,16,17,keyword_candidates_require_tutor_review
114-2-0603-72,放射線診斷原理與技術學,超音波原理與技術;泌尿與生殖系統,sources/114_2/0603_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0603-73,放射線診斷原理與技術學,MRI原理與技術;影像品質與數位影像,sources/114_2/0603_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0603-74,放射線診斷原理與技術學,MRI原理與技術;對比劑與特殊攝影,sources/114_2/0603_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0603-75,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,17,18,keyword_candidates_require_tutor_review
114-2-0603-76,放射線診斷原理與技術學,X光產生與能譜,sources/114_2/0603_Q.pdf,18,18,keyword_candidates_require_tutor_review
114-2-0603-77,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,18,18,keyword_candidates_require_tutor_review
114-2-0603-78,放射線診斷原理與技術學,影像品質與數位影像,sources/114_2/0603_Q.pdf,18,20,keyword_candidates_require_tutor_review
114-2-0603-79,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,20,20,keyword_candidates_require_tutor_review
114-2-0603-80,放射線診斷原理與技術學,,sources/114_2/0603_Q.pdf,20,20,keyword_candidates_require_tutor_review
114-2-0604-01,放射線治療原理與技術學,神經系統;呼吸系統,sources/114_2/0604_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0604-02,放射線治療原理與技術學,放射生物學;放射藥物與核種製備,sources/114_2/0604_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0604-03,放射線治療原理與技術學,放射生物學,sources/114_2/0604_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0604-04,放射線治療原理與技術學,放射生物學;癌症與臨床放療,sources/114_2/0604_Q.pdf,1,2,keyword_candidates_require_tutor_review
114-2-0604-05,放射線治療原理與技術學,輻射量與劑量學;放射生物學,sources/114_2/0604_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0604-06,放射線治療原理與技術學,放射生物學,sources/114_2/0604_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0604-07,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0604-08,放射線治療原理與技術學,放射生物學,sources/114_2/0604_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0604-09,放射線治療原理與技術學,神經系統;心血管系統,sources/114_2/0604_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0604-10,放射線治療原理與技術學,癌症與臨床放療;呼吸系統;內分泌與代謝,sources/114_2/0604_Q.pdf,2,3,keyword_candidates_require_tutor_review
114-2-0604-11,放射線治療原理與技術學,癌症與臨床放療;呼吸系統;消化系統;泌尿與生殖系統,sources/114_2/0604_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0604-12,放射線治療原理與技術學,放射生物學;癌症與臨床放療,sources/114_2/0604_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0604-13,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0604-14,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0604-15,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0604-16,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,3,4,keyword_candidates_require_tutor_review
114-2-0604-17,放射線治療原理與技術學,放射治療計畫與劑量;癌症與臨床放療;呼吸系統;消化系統;泌尿與生殖系統,sources/114_2/0604_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0604-18,放射線治療原理與技術學,放射治療計畫與劑量;近接與特殊放療,sources/114_2/0604_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0604-19,放射線治療原理與技術學,核醫PET;放射治療計畫與劑量;放療設備與品保,sources/114_2/0604_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0604-20,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,4,5,keyword_candidates_require_tutor_review
114-2-0604-21,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0604-22,放射線治療原理與技術學,輻射量與劑量學;攝影擺位與投照,sources/114_2/0604_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0604-23,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量;放療設備與品保,sources/114_2/0604_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0604-24,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量;放療設備與品保;近接與特殊放療;癌症與臨床放療,sources/114_2/0604_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0604-25,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量;癌症與臨床放療;呼吸系統,sources/114_2/0604_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0604-26,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,5,6,keyword_candidates_require_tutor_review
114-2-0604-27,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0604-28,放射線治療原理與技術學,CT原理與技術;MRI原理與技術;影像品質與數位影像;核醫PET,sources/114_2/0604_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0604-29,放射線治療原理與技術學,癌症與臨床放療;消化系統;泌尿與生殖系統,sources/114_2/0604_Q.pdf,6,7,keyword_candidates_require_tutor_review
114-2-0604-30,放射線治療原理與技術學,放射生物學;癌症與臨床放療,sources/114_2/0604_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0604-31,放射線治療原理與技術學,放射治療計畫與劑量;癌症與臨床放療,sources/114_2/0604_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0604-32,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0604-33,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0604-34,放射線治療原理與技術學,輻射量與劑量學;癌症與臨床放療;呼吸系統,sources/114_2/0604_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0604-35,放射線治療原理與技術學,X光產生與能譜;輻射量與劑量學;放射治療計畫與劑量;放療設備與品保;癌症與臨床放療,sources/114_2/0604_Q.pdf,7,8,keyword_candidates_require_tutor_review
114-2-0604-36,放射線治療原理與技術學,放射治療計畫與劑量,sources/114_2/0604_Q.pdf,8,8,keyword_candidates_require_tutor_review
